angle	lam_L	pink_fxi	pink_feta	refl_fxi	refl_feta	blend_fxi	blend_feta	pink_surge_norm	refl_surge_norm	blend_surge_norm
110.0	0.1272	23835.30	-1273890.00	-481972.00	1324210.00	-481972.00	1324210.00	-0.2313	4.6764	4.6764
110.0	0.1414	26694.50	-1273050.00	-479872.00	1318440.00	-479872.00	1318440.00	-0.2590	4.6560	4.6560
110.0	0.1571	25458.60	-1273490.00	-476977.00	1310490.00	-476977.00	1310490.00	-0.2470	4.6279	4.6279
110.0	0.1746	22924.60	-1274920.00	-473087.00	1299800.00	-473087.00	1299800.00	-0.2224	4.5902	4.5902
110.0	0.1940	26863.70	-1282370.00	-468008.00	1285850.00	-468008.00	1285850.00	-0.2606	4.5409	4.5409
110.0	0.2155	33654.30	-1286380.00	-461570.00	1268160.00	-461570.00	1268160.00	-0.3265	4.4784	4.4784
110.0	0.2395	34666.80	-1285450.00	-453643.00	1246380.00	-453643.00	1246380.00	-0.3364	4.4015	4.4015
110.0	0.2661	22477.50	-1274960.00	-444149.00	1220290.00	-444149.00	1220290.00	-0.2181	4.3094	4.3094
110.0	0.2957	-6359.76	-1262380.00	-433072.00	1189860.00	-433072.00	1189860.00	0.0617	4.2019	4.2019
110.0	0.3285	-50199.10	-1259820.00	-420455.00	1155200.00	-420455.00	1155200.00	0.4871	4.0795	4.0795
110.0	0.3651	-111472.00	-1270140.00	-406400.00	1116580.00	-406400.00	1116580.00	1.0816	3.9432	3.9432
110.0	0.4056	-176405.00	-1298540.00	-391058.00	1074430.00	-391058.00	1074430.00	1.7116	3.7943	3.7943
110.0	0.4507	-233659.00	-1312500.00	-374619.00	1029260.00	-374619.00	1029260.00	2.2671	3.6348	3.6348
110.0	0.5008	-272219.00	-1287870.00	-357301.00	981680.00	-357301.00	981680.00	2.6412	3.4668	3.4668
110.0	0.5565	-302439.00	-1254220.00	-339332.00	932311.00	-339332.00	932311.00	2.9345	3.2924	3.2924
110.0	0.6183	-337471.00	-1251560.00	-320946.00	881795.00	-320946.00	881795.00	3.2744	3.1140	3.1140
110.0	0.6871	-341158.00	-1169690.00	-302368.00	830753.00	-302368.00	830753.00	3.3101	2.9338	2.9338
110.0	0.7634	-266425.00	-873756.00	-283809.00	779764.00	-283809.00	779764.00	2.5850	2.7537	2.7537
110.0	0.8483	-162417.00	-506361.00	-265458.00	729344.00	-265458.00	729344.00	1.5759	2.5756	2.5756
110.0	0.9426	-95463.30	-266862.00	-247482.00	679954.00	-247482.00	679954.00	0.9262	2.4012	2.4012
110.0	1.0473	-61253.70	-121688.00	-230018.00	631972.00	-230018.00	631972.00	0.5943	2.2318	2.2318
110.0	1.1638	-38923.60	-26623.20	-213181.00	585712.00	-213181.00	585712.00	0.3777	2.0684	2.0684
110.0	1.2931	134234.00	227231.00	-197058.00	541414.00	-197058.00	541414.00	-1.3024	1.9120	1.9120
110.0	1.4369	63568.70	92685.40	-181714.00	499257.00	-181714.00	499257.00	-0.6168	1.7631	1.7631
110.0	1.5966	13070.10	-2636.04	-167192.00	459357.00	-167192.00	459357.00	-0.1268	1.6222	1.6222
110.0	1.7740	6826.57	-8235.15	-153516.00	421785.00	-153516.00	421785.00	-0.0662	1.4895	1.4895
110.0	1.9712	4886.22	-6640.50	-140696.00	386561.00	-140696.00	386561.00	-0.0474	1.3651	1.3651
110.0	2.1903	3753.06	-4679.93	-128726.00	353675.00	-128726.00	353675.00	-0.0364	1.2490	1.2490
110.0	2.4338	2772.62	-3600.36	-117591.00	323082.00	-117591.00	323082.00	-0.0269	1.1409	1.1409
110.0	2.7043	2386.31	-2374.76	-107267.00	294716.00	-107267.00	294716.00	-0.0232	1.0408	1.0408
110.0	3.0049	1708.88	-2093.42	-97723.40	268494.00	-97723.40	268494.00	-0.0166	0.9482	0.9482
120.0	0.0835	5253.85	-980835.00	-614173.00	1063780.00	-614173.00	1063780.00	-0.0510	5.9591	5.9591
120.0	0.0927	6593.74	-995158.00	-613088.00	1061900.00	-613088.00	1061900.00	-0.0640	5.9486	5.9486
120.0	0.1030	7415.26	-1005760.00	-611573.00	1059280.00	-611573.00	1059280.00	-0.0719	5.9339	5.9339
120.0	0.1145	8867.85	-1015700.00	-609450.00	1055600.00	-609450.00	1055600.00	-0.0860	5.9133	5.9133
120.0	0.1272	9637.47	-1020050.00	-606511.00	1050510.00	-606511.00	1050510.00	-0.0935	5.8848	5.8848
120.0	0.1414	12860.70	-1025770.00	-602520.00	1043600.00	-602520.00	1043600.00	-0.1248	5.8460	5.8460
120.0	0.1571	12518.90	-1030750.00	-597236.00	1034450.00	-597236.00	1034450.00	-0.1215	5.7948	5.7948
120.0	0.1746	14734.50	-1037210.00	-590428.00	1022660.00	-590428.00	1022660.00	-0.1430	5.7287	5.7287
120.0	0.1940	18973.20	-1043370.00	-581898.00	1007880.00	-581898.00	1007880.00	-0.1841	5.6459	5.6459
120.0	0.2155	15735.20	-1046960.00	-571500.00	989870.00	-571500.00	989870.00	-0.1527	5.5451	5.5451
120.0	0.2395	7451.71	-1056930.00	-559150.00	968481.00	-559150.00	968481.00	-0.0723	5.4252	5.4252
120.0	0.2661	6726.15	-1077710.00	-544839.00	943694.00	-544839.00	943694.00	-0.0653	5.2864	5.2864
120.0	0.2957	18329.40	-1096950.00	-528634.00	915625.00	-528634.00	915625.00	-0.1778	5.1291	5.1291
120.0	0.3285	30837.10	-1098470.00	-510668.00	884506.00	-510668.00	884506.00	-0.2992	4.9548	4.9548
120.0	0.3651	19260.00	-1080490.00	-491132.00	850668.00	-491132.00	850668.00	-0.1869	4.7653	4.7653
120.0	0.4056	-35946.90	-1058590.00	-470266.00	814528.00	-470266.00	814528.00	0.3488	4.5628	4.5628
120.0	0.4507	-127669.00	-1036820.00	-448338.00	776549.00	-448338.00	776549.00	1.2387	4.3501	4.3501
120.0	0.5008	-209846.00	-993130.00	-425638.00	737229.00	-425638.00	737229.00	2.0361	4.1298	4.1298
120.0	0.5565	-250407.00	-921005.00	-402449.00	697065.00	-402449.00	697065.00	2.4296	3.9048	3.9048
120.0	0.6183	-276091.00	-858220.00	-379051.00	656539.00	-379051.00	656539.00	2.6788	3.6778	3.6778
120.0	0.6871	-296575.00	-785890.00	-355705.00	616101.00	-355705.00	616101.00	2.8776	3.4513	3.4513
120.0	0.7634	-263718.00	-618867.00	-332641.00	576154.00	-332641.00	576154.00	2.5588	3.2275	3.2275
120.0	0.8483	-184933.00	-395051.00	-310064.00	537048.00	-310064.00	537048.00	1.7943	3.0084	3.0084
120.0	0.9426	-124574.00	-228446.00	-288145.00	499084.00	-288145.00	499084.00	1.2087	2.7958	2.7958
120.0	1.0473	-89199.80	-112827.00	-267023.00	462499.00	-267023.00	462499.00	0.8655	2.5908	2.5908
120.0	1.1638	-68611.80	-18200.60	-246804.00	427480.00	-246804.00	427480.00	0.6657	2.3946	2.3946
120.0	1.2931	181440.00	270475.00	-227569.00	394163.00	-227569.00	394163.00	-1.7604	2.2080	2.2080
120.0	1.4369	117883.00	73044.00	-209369.00	362640.00	-209369.00	362640.00	-1.1438	2.0314	2.0314
120.0	1.5966	34491.60	-10653.80	-192234.00	332961.00	-192234.00	332961.00	-0.3347	1.8652	1.8652
120.0	1.7740	18300.70	-12702.40	-176173.00	305142.00	-176173.00	305142.00	-0.1776	1.7093	1.7093
120.0	1.9712	12222.40	-9762.23	-161179.00	279172.00	-161179.00	279172.00	-0.1186	1.5639	1.5639
120.0	2.1903	8879.57	-7068.92	-147233.00	255017.00	-147233.00	255017.00	-0.0862	1.4285	1.4285
120.0	2.4338	6423.87	-5419.21	-134304.00	232622.00	-134304.00	232622.00	-0.0623	1.3031	1.3031
120.0	2.7043	5222.33	-3834.66	-122352.00	211921.00	-122352.00	211921.00	-0.0507	1.1871	1.1871
120.0	3.0049	3771.66	-3222.91	-111334.00	192836.00	-111334.00	192836.00	-0.0366	1.0802	1.0802
130.0	0.0835	2645.83	-690069.00	-634643.00	756341.00	-634643.00	756341.00	-0.0257	6.1577	6.1577
130.0	0.0927	2760.25	-703592.00	-632354.00	753613.00	-632354.00	753613.00	-0.0268	6.1355	6.1355
130.0	0.1030	3262.83	-715573.00	-629248.00	749912.00	-629248.00	749912.00	-0.0317	6.1054	6.1054
130.0	0.1145	4322.42	-726129.00	-625108.00	744978.00	-625108.00	744978.00	-0.0419	6.0652	6.0652
130.0	0.1272	4482.88	-734297.00	-619711.00	738546.00	-619711.00	738546.00	-0.0435	6.0128	6.0128
130.0	0.1414	5723.85	-745861.00	-612841.00	730358.00	-612841.00	730358.00	-0.0555	5.9462	5.9462
130.0	0.1571	6008.92	-754540.00	-604312.00	720194.00	-604312.00	720194.00	-0.0583	5.8634	5.8634
130.0	0.1746	8868.78	-764885.00	-593976.00	707876.00	-593976.00	707876.00	-0.0861	5.7631	5.7631
130.0	0.1940	8338.13	-776244.00	-581746.00	693300.00	-581746.00	693300.00	-0.0809	5.6445	5.6445
130.0	0.2155	7048.94	-789293.00	-567594.00	676435.00	-567594.00	676435.00	-0.0684	5.5072	5.5072
130.0	0.2395	13474.60	-796882.00	-551565.00	657332.00	-551565.00	657332.00	-0.1307	5.3516	5.3516
130.0	0.2661	11578.30	-797584.00	-533760.00	636112.00	-533760.00	636112.00	-0.1123	5.1789	5.1789
130.0	0.2957	-7987.75	-810474.00	-514347.00	612977.00	-514347.00	612977.00	0.0775	4.9905	4.9905
130.0	0.3285	-23640.40	-842256.00	-493536.00	588175.00	-493536.00	588175.00	0.2294	4.7886	4.7886
130.0	0.3651	-12700.90	-871944.00	-471573.00	562001.00	-471573.00	562001.00	0.1232	4.5755	4.5755
130.0	0.4056	9235.83	-874119.00	-448726.00	534773.00	-448726.00	534773.00	-0.0896	4.3538	4.3538
130.0	0.4507	-7125.55	-850441.00	-425272.00	506822.00	-425272.00	506822.00	0.0691	4.1263	4.1263
130.0	0.5008	-78435.40	-808740.00	-401487.00	478476.00	-401487.00	478476.00	0.7610	3.8955	3.8955
130.0	0.5565	-153987.00	-744447.00	-377632.00	450046.00	-377632.00	450046.00	1.4941	3.6640	3.6640
130.0	0.6183	-200516.00	-667482.00	-353947.00	421819.00	-353947.00	421819.00	1.9455	3.4342	3.4342
130.0	0.6871	-231728.00	-591098.00	-330649.00	394054.00	-330649.00	394054.00	2.2484	3.2082	3.2082
130.0	0.7634	-229173.00	-485623.00	-307924.00	366971.00	-307924.00	366971.00	2.2236	2.9877	2.9877
130.0	0.8483	-179759.00	-347355.00	-285926.00	340754.00	-285926.00	340754.00	1.7441	2.7742	2.7742
130.0	0.9426	-133739.00	-226702.00	-264782.00	315556.00	-264782.00	315556.00	1.2976	2.5691	2.5691
130.0	1.0473	-101278.00	-132998.00	-244584.00	291486.00	-244584.00	291486.00	0.9827	2.3731	2.3731
130.0	1.1638	-90710.20	-48646.90	-225403.00	268626.00	-225403.00	268626.00	0.8801	2.1870	2.1870
130.0	1.2931	144289.00	268805.00	-207281.00	247029.00	-207281.00	247029.00	-1.4000	2.0112	2.0112
130.0	1.4369	119154.00	49999.90	-190242.00	226722.00	-190242.00	226722.00	-1.1561	1.8458	1.8458
130.0	1.5966	40657.10	-15690.70	-174287.00	207708.00	-174287.00	207708.00	-0.3945	1.6910	1.6910
130.0	1.7740	23310.90	-15653.00	-159406.00	189974.00	-159406.00	189974.00	-0.2262	1.5467	1.5467
130.0	1.9712	16368.70	-12129.80	-145575.00	173490.00	-145575.00	173490.00	-0.1588	1.4125	1.4125
130.0	2.1903	12378.00	-9113.92	-132761.00	158219.00	-132761.00	158219.00	-0.1201	1.2881	1.2881
130.0	2.4338	9275.19	-7089.84	-120923.00	144111.00	-120923.00	144111.00	-0.0900	1.1733	1.1733
130.0	2.7043	7675.92	-5241.37	-110014.00	131110.00	-110014.00	131110.00	-0.0745	1.0674	1.0674
130.0	3.0049	5710.04	-4347.48	-99985.20	119158.00	-99985.20	119158.00	-0.0554	0.9701	0.9701
140.0	0.0835	6737.29	-422884.00	-554371.00	465174.00	-554371.00	465174.00	-0.0654	5.3789	5.3789
140.0	0.0927	6395.23	-434830.00	-549857.00	461386.00	-549857.00	461386.00	-0.0621	5.3351	5.3351
140.0	0.1030	6102.59	-446852.00	-544185.00	456627.00	-544185.00	456627.00	-0.0592	5.2800	5.2800
140.0	0.1145	5931.65	-459002.00	-537214.00	450778.00	-537214.00	450778.00	-0.0576	5.2124	5.2124
140.0	0.1272	5491.70	-469840.00	-528840.00	443751.00	-528840.00	443751.00	-0.0533	5.1311	5.1311
140.0	0.1414	5294.65	-482188.00	-518990.00	435486.00	-518990.00	435486.00	-0.0514	5.0356	5.0356
140.0	0.1571	5607.50	-493012.00	-507636.00	425959.00	-507636.00	425959.00	-0.0544	4.9254	4.9254
140.0	0.1746	5517.68	-504571.00	-494788.00	415179.00	-494788.00	415179.00	-0.0535	4.8007	4.8007
140.0	0.1940	5529.38	-514267.00	-480504.00	403192.00	-480504.00	403192.00	-0.0536	4.6622	4.6622
140.0	0.2155	8310.37	-522054.00	-464877.00	390079.00	-464877.00	390079.00	-0.0806	4.5105	4.5105
140.0	0.2395	821.35	-535048.00	-448036.00	375949.00	-448036.00	375949.00	-0.0080	4.3471	4.3471
140.0	0.2661	2462.26	-547082.00	-430138.00	360930.00	-430138.00	360930.00	-0.0239	4.1735	4.1735
140.0	0.2957	10561.80	-546211.00	-411366.00	345179.00	-411366.00	345179.00	-0.1025	3.9913	3.9913
140.0	0.3285	-11509.70	-550316.00	-391914.00	328856.00	-391914.00	328856.00	0.1117	3.8026	3.8026
140.0	0.3651	-56230.20	-581574.00	-371984.00	312133.00	-371984.00	312133.00	0.5456	3.6092	3.6092
140.0	0.4056	-69144.70	-622824.00	-351781.00	295181.00	-351781.00	295181.00	0.6709	3.4132	3.4132
140.0	0.4507	-40947.60	-639517.00	-331501.00	278163.00	-331501.00	278163.00	0.3973	3.2164	3.2164
140.0	0.5008	-38427.10	-623399.00	-311331.00	261239.00	-311331.00	261239.00	0.3728	3.0207	3.0207
140.0	0.5565	-94206.40	-585332.00	-291441.00	244549.00	-291441.00	244549.00	0.9141	2.8277	2.8277
140.0	0.6183	-158542.00	-530732.00	-271981.00	228220.00	-271981.00	228220.00	1.5383	2.6389	2.6389
140.0	0.6871	-199387.00	-466387.00	-253083.00	212362.00	-253083.00	212362.00	1.9346	2.4556	2.4556
140.0	0.7634	-208792.00	-390352.00	-234853.00	197066.00	-234853.00	197066.00	2.0258	2.2787	2.2787
140.0	0.8483	-177969.00	-300629.00	-217377.00	182402.00	-217377.00	182402.00	1.7268	2.1091	2.1091
140.0	0.9426	-141946.00	-214039.00	-200721.00	168425.00	-200721.00	168425.00	1.3773	1.9475	1.9475
140.0	1.0473	-108661.00	-142952.00	-184928.00	155173.00	-184928.00	155173.00	1.0543	1.7943	1.7943
140.0	1.1638	-98486.80	-80028.20	-170026.00	142669.00	-170026.00	142669.00	0.9556	1.6497	1.6497
140.0	1.2931	62689.40	218482.00	-156027.00	130923.00	-156027.00	130923.00	-0.6083	1.5139	1.5139
140.0	1.4369	82128.30	28000.40	-142930.00	119933.00	-142930.00	119933.00	-0.7969	1.3868	1.3868
140.0	1.5966	31396.10	-16914.70	-130721.00	109688.00	-130721.00	109688.00	-0.3046	1.2683	1.2683
140.0	1.7740	20178.30	-16153.80	-119377.00	100170.00	-119377.00	100170.00	-0.1958	1.1583	1.1583
140.0	1.9712	15786.70	-12827.50	-108870.00	91353.00	-108870.00	91353.00	-0.1532	1.0563	1.0563
140.0	2.1903	13038.60	-10004.50	-99164.50	83209.20	-99164.50	83209.20	-0.1265	0.9622	0.9622
140.0	2.4338	10428.30	-7953.44	-90221.90	75705.50	-90221.90	75705.50	-0.1012	0.8754	0.8754
140.0	2.7043	9070.72	-6043.42	-82001.20	68807.50	-82001.20	68807.50	-0.0880	0.7956	0.7956
140.0	3.0049	7031.61	-5030.32	-74459.50	62479.20	-74459.50	62479.20	-0.0682	0.7225	0.7225
150.0	0.0835	15804.80	-218853.00	-407032.00	235001.00	-407032.00	235001.00	-0.1533	3.9493	3.9493
150.0	0.0927	14456.50	-228785.00	-400056.00	230973.00	-400056.00	230973.00	-0.1403	3.8816	3.8816
150.0	0.1030	13008.80	-239315.00	-392165.00	226418.00	-392165.00	226418.00	-0.1262	3.8050	3.8050
150.0	0.1145	11784.70	-250153.00	-383379.00	221345.00	-383379.00	221345.00	-0.1143	3.7198	3.7198
150.0	0.1272	10792.00	-260516.00	-373740.00	215780.00	-373740.00	215780.00	-0.1047	3.6263	3.6263
150.0	0.1414	9558.37	-269603.00	-363295.00	209749.00	-363295.00	209749.00	-0.0927	3.5249	3.5249
150.0	0.1571	8549.59	-279208.00	-352106.00	203290.00	-352106.00	203290.00	-0.0830	3.4164	3.4164
150.0	0.1746	8291.04	-286266.00	-340238.00	196438.00	-340238.00	196438.00	-0.0804	3.3012	3.3012
150.0	0.1940	6997.16	-294292.00	-327766.00	189237.00	-327766.00	189237.00	-0.0679	3.1802	3.1802
150.0	0.2155	5607.56	-300121.00	-314769.00	181733.00	-314769.00	181733.00	-0.0544	3.0541	3.0541
150.0	0.2395	8366.77	-303552.00	-301335.00	173977.00	-301335.00	173977.00	-0.0812	2.9237	2.9237
150.0	0.2661	-5137.34	-314803.00	-287552.00	166019.00	-287552.00	166019.00	0.0498	2.7900	2.7900
150.0	0.2957	-6389.62	-327017.00	-273521.00	157918.00	-273521.00	157918.00	0.0620	2.6539	2.6539
150.0	0.3285	4253.68	-325357.00	-259341.00	149731.00	-259341.00	149731.00	-0.0413	2.5163	2.5163
150.0	0.3651	-31581.40	-329321.00	-245113.00	141517.00	-245113.00	141517.00	0.3064	2.3782	2.3782
150.0	0.4056	-101923.00	-361634.00	-230939.00	133333.00	-230939.00	133333.00	0.9889	2.2407	2.2407
150.0	0.4507	-119716.00	-401380.00	-216916.00	125237.00	-216916.00	125237.00	1.1616	2.1047	2.1047
150.0	0.5008	-83018.70	-416772.00	-203136.00	117281.00	-203136.00	117281.00	0.8055	1.9710	1.9710
150.0	0.5565	-86610.20	-405424.00	-189684.00	109515.00	-189684.00	109515.00	0.8403	1.8404	1.8404
150.0	0.6183	-143276.00	-378444.00	-176633.00	101979.00	-176633.00	101979.00	1.3902	1.7138	1.7138
150.0	0.6871	-193468.00	-337833.00	-164046.00	94712.70	-164046.00	94712.70	1.8771	1.5917	1.5917
150.0	0.7634	-209849.00	-285795.00	-151977.00	87744.10	-151977.00	87744.10	2.0361	1.4746	1.4746
150.0	0.8483	-190772.00	-229313.00	-140463.00	81096.60	-140463.00	81096.60	1.8510	1.3629	1.3629
150.0	0.9426	-160164.00	-172656.00	-129535.00	74787.30	-129535.00	74787.30	1.5540	1.2568	1.2568
150.0	1.0473	-123146.00	-125485.00	-119209.00	68826.00	-119209.00	68826.00	1.1948	1.1566	1.1566
150.0	1.1638	-102814.00	-86465.30	-109496.00	63217.90	-109496.00	63217.90	0.9976	1.0624	1.0624
150.0	1.2931	-18745.40	137859.00	-100395.00	57963.10	-100395.00	57963.10	0.1819	0.9741	0.9741
150.0	1.4369	31498.40	12878.60	-91897.50	53057.30	-91897.50	53057.30	-0.3056	0.8916	0.8916
150.0	1.5966	12755.60	-14672.60	-83991.30	48492.60	-83991.30	48492.60	-0.1238	0.8149	0.8149
150.0	1.7740	10988.90	-14166.30	-76657.60	44258.50	-76657.60	44258.50	-0.1066	0.7438	0.7438
150.0	1.9712	11214.40	-11589.50	-69874.00	40342.00	-69874.00	40342.00	-0.1088	0.6780	0.6780
150.0	2.1903	11035.90	-9339.13	-63615.60	36728.70	-63615.60	36728.70	-0.1071	0.6172	0.6172
150.0	2.4338	9834.77	-7608.82	-57855.20	33402.90	-57855.20	33402.90	-0.0954	0.5613	0.5613
150.0	2.7043	9263.46	-5871.67	-52564.60	30348.30	-52564.60	30348.30	-0.0899	0.5100	0.5100
150.0	3.0049	7566.54	-4936.39	-47714.90	27548.30	-47714.90	27548.30	-0.0734	0.4630	0.4630
160.0	0.0835	24849.60	-91928.30	-251425.00	91512.00	-251425.00	91512.00	-0.2411	2.4395	2.4395
160.0	0.0927	22615.40	-98318.40	-245285.00	89277.10	-245285.00	89277.10	-0.2194	2.3799	2.3799
160.0	0.1030	20631.90	-105075.00	-238872.00	86943.00	-238872.00	86943.00	-0.2002	2.3177	2.3177
160.0	0.1145	18805.50	-111722.00	-232204.00	84516.00	-232204.00	84516.00	-0.1825	2.2530	2.2530
160.0	0.1272	16885.90	-118107.00	-225298.00	82002.30	-225298.00	82002.30	-0.1638	2.1860	2.1860
160.0	0.1414	15242.70	-124143.00	-218160.00	79404.40	-218160.00	79404.40	-0.1479	2.1167	2.1167
160.0	0.1571	14184.00	-128727.00	-210800.00	76725.50	-210800.00	76725.50	-0.1376	2.0453	2.0453
160.0	0.1746	11745.60	-132983.00	-203221.00	73967.00	-203221.00	73967.00	-0.1140	1.9718	1.9718
160.0	0.1940	12127.50	-136082.00	-195434.00	71132.70	-195434.00	71132.70	-0.1177	1.8962	1.8962
160.0	0.2155	7213.32	-139860.00	-187453.00	68227.80	-187453.00	68227.80	-0.0700	1.8188	1.8188
160.0	0.2395	8474.43	-141704.00	-179300.00	65260.40	-179300.00	65260.40	-0.0822	1.7397	1.7397
160.0	0.2661	4132.62	-144255.00	-171004.00	62240.70	-171004.00	62240.70	-0.0401	1.6592	1.6592
160.0	0.2957	-16829.30	-155870.00	-162603.00	59183.10	-162603.00	59183.10	0.1633	1.5777	1.5777
160.0	0.3285	-9217.37	-163454.00	-154142.00	56103.40	-154142.00	56103.40	0.0894	1.4956	1.4956
160.0	0.3651	-11002.50	-161223.00	-145669.00	53019.50	-145669.00	53019.50	0.1068	1.4134	1.4134
160.0	0.4056	-86012.90	-172688.00	-137237.00	49950.70	-137237.00	49950.70	0.8346	1.3316	1.3316
160.0	0.4507	-160990.00	-204328.00	-128900.00	46916.00	-128900.00	46916.00	1.5620	1.2507	1.2507
160.0	0.5008	-142995.00	-230790.00	-120709.00	43934.60	-120709.00	43934.60	1.3874	1.1712	1.1712
160.0	0.5565	-108561.00	-236353.00	-112711.00	41023.90	-112711.00	41023.90	1.0533	1.0936	1.0936
160.0	0.6183	-140651.00	-228454.00	-104952.00	38199.70	-104952.00	38199.70	1.3647	1.0183	1.0183
160.0	0.6871	-193407.00	-208790.00	-97468.20	35475.80	-193407.00	-208790.00	1.8766	0.9457	1.8766
160.0	0.7634	-216842.00	-178519.00	-90290.70	32863.40	-216842.00	-178519.00	2.1039	0.8761	2.1039
160.0	0.8483	-208077.00	-146667.00	-83443.40	30371.10	-208077.00	-146667.00	2.0189	0.8096	2.0189
160.0	0.9426	-182631.00	-114510.00	-76944.20	28005.60	-182631.00	-114510.00	1.7720	0.7466	1.7720
160.0	1.0473	-143345.00	-88091.20	-70803.70	25770.60	-143345.00	-88091.20	1.3908	0.6870	1.3908
160.0	1.1638	-111170.00	-67912.80	-65027.40	23668.20	-111170.00	-67912.80	1.0786	0.6309	1.0786
160.0	1.2931	-68872.10	57024.90	-59615.30	21698.40	-68872.10	57024.90	0.6682	0.5784	0.6682
160.0	1.4369	-13200.80	5227.94	-54563.40	19859.60	-54563.40	19859.60	0.1281	0.5294	0.5294
160.0	1.5966	-7219.51	-10336.40	-49863.40	18148.90	-49863.40	18148.90	0.0700	0.4838	0.4838
160.0	1.7740	-80.01	-10320.00	-45504.40	16562.40	-45504.40	16562.40	0.0008	0.4415	0.4415
160.0	1.9712	4987.87	-8699.53	-41473.00	15095.10	-41473.00	15095.10	-0.0484	0.4024	0.4024
160.0	2.1903	7664.90	-7163.54	-37754.40	13741.60	-37754.40	13741.60	-0.0744	0.3663	0.3663
160.0	2.4338	8190.18	-5968.20	-34332.20	12496.00	-34332.20	12496.00	-0.0795	0.3331	0.3331
160.0	2.7043	8639.04	-4644.61	-31189.70	11352.20	-31189.70	11352.20	-0.0838	0.3026	0.3026
160.0	3.0049	7491.11	-3943.89	-28309.50	10303.90	-28309.50	10303.90	-0.0727	0.2747	0.2747
170.0	0.0835	30171.80	-28135.80	-159936.00	28201.40	-159936.00	28201.40	-0.2927	1.5518	1.5518
170.0	0.0927	27769.30	-30717.30	-157149.00	27710.00	-157149.00	27710.00	-0.2694	1.5248	1.5248
170.0	0.1030	25626.80	-33614.90	-154111.00	27174.40	-154111.00	27174.40	-0.2486	1.4953	1.4953
170.0	0.1145	23554.50	-36564.70	-150798.00	26590.10	-150798.00	26590.10	-0.2285	1.4631	1.4631
170.0	0.1272	21662.80	-39316.20	-147192.00	25954.30	-147192.00	25954.30	-0.2102	1.4282	1.4282
170.0	0.1414	20227.90	-41551.50	-143280.00	25264.50	-143280.00	25264.50	-0.1963	1.3902	1.3902
170.0	0.1571	18107.70	-43225.30	-139060.00	24520.30	-139060.00	24520.30	-0.1757	1.3492	1.3492
170.0	0.1746	16513.70	-44828.70	-134534.00	23722.40	-134534.00	23722.40	-0.1602	1.3053	1.3053
170.0	0.1940	14687.10	-45689.20	-129721.00	22873.60	-129721.00	22873.60	-0.1425	1.2586	1.2586
170.0	0.2155	12216.50	-46815.70	-124643.00	21978.20	-124643.00	21978.20	-0.1185	1.2094	1.2094
170.0	0.2395	7427.47	-48153.50	-119336.00	21042.40	-119336.00	21042.40	-0.0721	1.1579	1.1579
170.0	0.2661	9577.74	-48406.90	-113840.00	20073.40	-113840.00	20073.40	-0.0929	1.1045	1.1045
170.0	0.2957	-14349.00	-53313.20	-108204.00	19079.60	-108204.00	19079.60	0.1392	1.0499	1.0499
170.0	0.3285	-22440.90	-60414.90	-102478.00	18069.90	-102478.00	18069.90	0.2177	0.9943	0.9943
170.0	0.3651	-9331.90	-60952.80	-96713.40	17053.40	-96713.40	17053.40	0.0905	0.9384	0.9384
170.0	0.4056	-66995.10	-63395.30	-90961.20	16039.10	-90961.20	16039.10	0.6500	0.8826	0.8826
170.0	0.4507	-169816.00	-78084.60	-85269.30	15035.50	-169816.00	-78084.60	1.6477	0.8273	1.6477
170.0	0.5008	-181681.00	-95591.60	-79682.40	14050.40	-181681.00	-95591.60	1.7628	0.7731	1.7628
170.0	0.5565	-133282.00	-103492.00	-74238.90	13090.50	-133282.00	-103492.00	1.2932	0.7203	1.2932
170.0	0.6183	-143618.00	-103454.00	-68971.90	12161.80	-143618.00	-103454.00	1.3935	0.6692	1.3935
170.0	0.6871	-193068.00	-96442.10	-63908.90	11269.00	-193068.00	-96442.10	1.8733	0.6201	1.8733
170.0	0.7634	-220983.00	-83188.80	-59070.70	10415.90	-220983.00	-83188.80	2.1441	0.5731	2.1441
170.0	0.8483	-220058.00	-69365.30	-54472.70	9605.14	-220058.00	-69365.30	2.1351	0.5285	2.1351
170.0	0.9426	-199373.00	-55346.30	-50125.10	8838.54	-199373.00	-55346.30	1.9344	0.4863	1.9344
170.0	1.0473	-160206.00	-44130.90	-46033.10	8117.00	-160206.00	-44130.90	1.5544	0.4466	1.5544
170.0	1.1638	-120491.00	-36108.40	-42197.90	7440.74	-120491.00	-36108.40	1.1691	0.4094	1.1691
170.0	1.2931	-83257.80	7029.19	-38617.30	6809.37	-83257.80	7029.19	0.8078	0.3747	0.8078
170.0	1.4369	-42242.10	1879.43	-35286.10	6221.99	-42242.10	1879.43	0.4099	0.3424	0.4099
170.0	1.5966	-21901.50	-5229.66	-32196.80	5677.24	-32196.80	5677.24	0.2125	0.3124	0.3124
170.0	1.7740	-8770.00	-5374.43	-29340.00	5173.51	-29340.00	5173.51	0.0851	0.2847	0.2847
170.0	1.9712	-176.84	-4643.54	-26705.20	4708.91	-26705.20	4708.91	0.0017	0.2591	0.2591
170.0	2.1903	4677.16	-3863.08	-24281.00	4281.45	-24281.00	4281.45	-0.0454	0.2356	0.2356
