angle	lam_L	pink_fxi	pink_feta	refl_fxi	refl_feta	blend_fxi	blend_feta	pink_surge_norm	refl_surge_norm	blend_surge_norm
110.0	0.0927	-218548.00	-1400510.00	-485295.00	1333340.00	-485295.00	1333340.00	2.1205	4.7086	4.7086
110.0	0.1030	-213509.00	-1406150.00	-484531.00	1331240.00	-484531.00	1331240.00	2.0716	4.7012	4.7012
110.0	0.1145	-208084.00	-1409690.00	-483469.00	1328330.00	-483469.00	1328330.00	2.0190	4.6909	4.6909
110.0	0.1272	-200989.00	-1408590.00	-481972.00	1324210.00	-481972.00	1324210.00	1.9501	4.6764	4.6764
110.0	0.1414	-195013.00	-1408000.00	-479872.00	1318440.00	-479872.00	1318440.00	1.8921	4.6560	4.6560
110.0	0.1571	-189983.00	-1408870.00	-476977.00	1310490.00	-476977.00	1310490.00	1.8433	4.6279	4.6279
110.0	0.1746	-184883.00	-1412900.00	-473087.00	1299800.00	-473087.00	1299800.00	1.7939	4.5902	4.5902
110.0	0.1940	-175286.00	-1419920.00	-468008.00	1285850.00	-468008.00	1285850.00	1.7007	4.5409	4.5409
110.0	0.2155	-166091.00	-1425900.00	-461570.00	1268160.00	-461570.00	1268160.00	1.6115	4.4784	4.4784
110.0	0.2395	-165057.00	-1433770.00	-453643.00	1246380.00	-453643.00	1246380.00	1.6015	4.4015	4.4015
110.0	0.2661	-175469.00	-1439760.00	-444149.00	1220290.00	-444149.00	1220290.00	1.7025	4.3094	4.3094
110.0	0.2957	-197119.00	-1445430.00	-433072.00	1189860.00	-433072.00	1189860.00	1.9126	4.2019	4.2019
110.0	0.3285	-228408.00	-1458450.00	-420455.00	1155200.00	-420455.00	1155200.00	2.2162	4.0795	4.0795
110.0	0.3651	-267198.00	-1471670.00	-406400.00	1116580.00	-406400.00	1116580.00	2.5925	3.9432	3.9432
110.0	0.4056	-312241.00	-1515490.00	-391058.00	1074430.00	-391058.00	1074430.00	3.0296	3.7943	3.7943
110.0	0.4507	-355382.00	-1575660.00	-374619.00	1029260.00	-374619.00	1029260.00	3.4481	3.6348	3.6348
110.0	0.5008	-378767.00	-1614260.00	-357301.00	981680.00	-357301.00	981680.00	3.6750	3.4668	3.4668
110.0	0.5565	-374459.00	-1588630.00	-339332.00	932311.00	-339332.00	932311.00	3.6332	3.2924	3.2924
110.0	0.6183	-376671.00	-1528260.00	-320946.00	881795.00	-320946.00	881795.00	3.6547	3.1140	3.1140
110.0	0.6871	-416932.00	-1465850.00	-302368.00	830753.00	-302368.00	830753.00	4.0453	2.9338	2.9338
110.0	0.7634	-423893.00	-1270670.00	-283809.00	779764.00	-283809.00	779764.00	4.1129	2.7537	2.7537
110.0	0.8483	-323286.00	-851358.00	-265458.00	729344.00	-265458.00	729344.00	3.1367	2.5756	2.5756
110.0	0.9426	-185605.00	-441542.00	-247482.00	679954.00	-247482.00	679954.00	1.8009	2.4012	2.4012
110.0	1.0473	-89185.90	-193775.00	-230018.00	631972.00	-230018.00	631972.00	0.8653	2.2318	2.2318
110.0	1.1638	-12693.20	-54827.80	-213181.00	585712.00	-213181.00	585712.00	0.1232	2.0684	2.0684
110.0	1.2931	243627.00	78070.70	-197058.00	541414.00	-197058.00	541414.00	-2.3638	1.9120	1.9120
110.0	1.4369	873417.00	210737.00	-181714.00	499257.00	-181714.00	499257.00	-8.4744	1.7631	1.7631
110.0	1.5966	126144.00	-16855.90	-167192.00	459357.00	-167192.00	459357.00	-1.2239	1.6222	1.6222
110.0	1.7740	18339.30	-31213.40	-153516.00	421785.00	-153516.00	421785.00	-0.1779	1.4895	1.4895
110.0	1.9712	6251.52	-21364.70	-140696.00	386561.00	-140696.00	386561.00	-0.0607	1.3651	1.3651
110.0	2.1903	3713.24	-13949.70	-128726.00	353675.00	-128726.00	353675.00	-0.0360	1.2490	1.2490
110.0	2.4338	2306.10	-9734.72	-117591.00	323082.00	-117591.00	323082.00	-0.0224	1.1409	1.1409
110.0	2.7043	1947.77	-6617.75	-107267.00	294716.00	-107267.00	294716.00	-0.0189	1.0408	1.0408
110.0	3.0049	1362.18	-4841.78	-97723.40	268494.00	-97723.40	268494.00	-0.0132	0.9482	0.9482
120.0	0.0835	-215417.00	-1169130.00	-614173.00	1063780.00	-614173.00	1063780.00	2.0901	5.9591	5.9591
120.0	0.0927	-211807.00	-1166140.00	-613088.00	1061900.00	-613088.00	1061900.00	2.0551	5.9486	5.9486
120.0	0.1030	-206509.00	-1162890.00	-611573.00	1059280.00	-611573.00	1059280.00	2.0037	5.9339	5.9339
120.0	0.1145	-201924.00	-1163140.00	-609450.00	1055600.00	-609450.00	1055600.00	1.9592	5.9133	5.9133
120.0	0.1272	-196018.00	-1160060.00	-606511.00	1050510.00	-606511.00	1050510.00	1.9019	5.8848	5.8848
120.0	0.1414	-189514.00	-1160570.00	-602520.00	1043600.00	-602520.00	1043600.00	1.8388	5.8460	5.8460
120.0	0.1571	-185322.00	-1164750.00	-597236.00	1034450.00	-597236.00	1034450.00	1.7981	5.7948	5.7948
120.0	0.1746	-178432.00	-1168820.00	-590428.00	1022660.00	-590428.00	1022660.00	1.7313	5.7287	5.7287
120.0	0.1940	-172219.00	-1175520.00	-581898.00	1007880.00	-581898.00	1007880.00	1.6710	5.6459	5.6459
120.0	0.2155	-171657.00	-1186200.00	-571500.00	989870.00	-571500.00	989870.00	1.6655	5.5451	5.5451
120.0	0.2395	-169816.00	-1199740.00	-559150.00	968481.00	-559150.00	968481.00	1.6477	5.4252	5.4252
120.0	0.2661	-160274.00	-1215680.00	-544839.00	943694.00	-544839.00	943694.00	1.5551	5.2864	5.2864
120.0	0.2957	-146091.00	-1230420.00	-528634.00	915625.00	-528634.00	915625.00	1.4175	5.1291	5.1291
120.0	0.3285	-135642.00	-1237240.00	-510668.00	884506.00	-510668.00	884506.00	1.3161	4.9548	4.9548
120.0	0.3651	-143569.00	-1234060.00	-491132.00	850668.00	-491132.00	850668.00	1.3930	4.7653	4.7653
120.0	0.4056	-181125.00	-1231930.00	-470266.00	814528.00	-470266.00	814528.00	1.7574	4.5628	4.5628
120.0	0.4507	-258032.00	-1248480.00	-448338.00	776549.00	-448338.00	776549.00	2.5036	4.3501	4.3501
120.0	0.5008	-363298.00	-1283350.00	-425638.00	737229.00	-425638.00	737229.00	3.5249	4.1298	4.1298
120.0	0.5565	-447060.00	-1292860.00	-402449.00	697065.00	-402449.00	697065.00	4.3377	3.9048	3.9048
120.0	0.6183	-468286.00	-1236210.00	-379051.00	656539.00	-379051.00	656539.00	4.5436	3.6778	3.6778
120.0	0.6871	-474475.00	-1148450.00	-355705.00	616101.00	-355705.00	616101.00	4.6037	3.4513	3.4513
120.0	0.7634	-499044.00	-1033160.00	-332641.00	576154.00	-332641.00	576154.00	4.8420	3.2275	3.2275
120.0	0.8483	-455261.00	-789128.00	-310064.00	537048.00	-310064.00	537048.00	4.4172	3.0084	3.0084
120.0	0.9426	-318708.00	-470002.00	-288145.00	499084.00	-288145.00	499084.00	3.0923	2.7958	2.7958
120.0	1.0473	-191755.00	-230818.00	-267023.00	462499.00	-267023.00	462499.00	1.8605	2.5908	2.5908
120.0	1.1638	-105051.00	-77775.10	-246804.00	427480.00	-246804.00	427480.00	1.0193	2.3946	2.3946
120.0	1.2931	-595.12	47696.60	-227569.00	394163.00	-227569.00	394163.00	0.0058	2.2080	2.2080
120.0	1.4369	659960.00	282011.00	-209369.00	362640.00	-209369.00	362640.00	-6.4034	2.0314	2.0314
120.0	1.5966	215808.00	-11480.20	-192234.00	332961.00	-192234.00	332961.00	-2.0939	1.8652	1.8652
120.0	1.7740	30188.70	-48073.80	-176173.00	305142.00	-176173.00	305142.00	-0.2929	1.7093	1.7093
120.0	1.9712	11344.50	-32424.20	-161179.00	279172.00	-161179.00	279172.00	-0.1101	1.5639	1.5639
120.0	2.1903	6912.84	-21370.50	-147233.00	255017.00	-147233.00	255017.00	-0.0671	1.4285	1.4285
120.0	2.4338	4673.94	-14603.00	-134304.00	232622.00	-134304.00	232622.00	-0.0453	1.3031	1.3031
120.0	2.7043	3683.56	-10198.20	-122352.00	211921.00	-122352.00	211921.00	-0.0357	1.1871	1.1871
120.0	3.0049	2795.15	-7256.50	-111334.00	192836.00	-111334.00	192836.00	-0.0271	1.0802	1.0802
130.0	0.0835	-184898.00	-915629.00	-634643.00	756341.00	-634643.00	756341.00	1.7940	6.1577	6.1577
130.0	0.0927	-182903.00	-899186.00	-632354.00	753613.00	-632354.00	753613.00	1.7746	6.1355	6.1355
130.0	0.1030	-179544.00	-887460.00	-629248.00	749912.00	-629248.00	749912.00	1.7420	6.1054	6.1054
130.0	0.1145	-176183.00	-880606.00	-625108.00	744978.00	-625108.00	744978.00	1.7094	6.0652	6.0652
130.0	0.1272	-171840.00	-875426.00	-619711.00	738546.00	-619711.00	738546.00	1.6673	6.0128	6.0128
130.0	0.1414	-168941.00	-878694.00	-612841.00	730358.00	-612841.00	730358.00	1.6392	5.9462	5.9462
130.0	0.1571	-164516.00	-881160.00	-604312.00	720194.00	-604312.00	720194.00	1.5962	5.8634	5.8634
130.0	0.1746	-159539.00	-887355.00	-593976.00	707876.00	-593976.00	707876.00	1.5479	5.7631	5.7631
130.0	0.1940	-157454.00	-899477.00	-581746.00	693300.00	-581746.00	693300.00	1.5277	5.6445	5.6445
130.0	0.2155	-152804.00	-909655.00	-567594.00	676435.00	-567594.00	676435.00	1.4826	5.5072	5.5072
130.0	0.2395	-146347.00	-917166.00	-551565.00	657332.00	-551565.00	657332.00	1.4200	5.3516	5.3516
130.0	0.2661	-145177.00	-924335.00	-533760.00	636112.00	-533760.00	636112.00	1.4086	5.1789	5.1789
130.0	0.2957	-150028.00	-940694.00	-514347.00	612977.00	-514347.00	612977.00	1.4557	4.9905	4.9905
130.0	0.3285	-148594.00	-964470.00	-493536.00	588175.00	-493536.00	588175.00	1.4418	4.7886	4.7886
130.0	0.3651	-134090.00	-985731.00	-471573.00	562001.00	-471573.00	562001.00	1.3010	4.5755	4.5755
130.0	0.4056	-112203.00	-987401.00	-448726.00	534773.00	-448726.00	534773.00	1.0887	4.3538	4.3538
130.0	0.4507	-110538.00	-971713.00	-425272.00	506822.00	-425272.00	506822.00	1.0725	4.1263	4.1263
130.0	0.5008	-168065.00	-960137.00	-401487.00	478476.00	-401487.00	478476.00	1.6307	3.8955	3.8955
130.0	0.5565	-295204.00	-965166.00	-377632.00	450046.00	-377632.00	450046.00	2.8643	3.6640	3.6640
130.0	0.6183	-424953.00	-957394.00	-353947.00	421819.00	-353947.00	421819.00	4.1232	3.4342	3.4342
130.0	0.6871	-492266.00	-905052.00	-330649.00	394054.00	-330649.00	394054.00	4.7763	3.2082	3.2082
130.0	0.7634	-533001.00	-827545.00	-307924.00	366971.00	-307924.00	366971.00	5.1715	2.9877	2.9877
130.0	0.8483	-538786.00	-702216.00	-285926.00	340754.00	-285926.00	340754.00	5.2276	2.7742	2.7742
130.0	0.9426	-438087.00	-491329.00	-264782.00	315556.00	-264782.00	315556.00	4.2506	2.5691	2.5691
130.0	1.0473	-292622.00	-284190.00	-244584.00	291486.00	-244584.00	291486.00	2.8392	2.3731	2.3731
130.0	1.1638	-184021.00	-133501.00	-225403.00	268626.00	-225403.00	268626.00	1.7855	2.1870	2.1870
130.0	1.2931	-111873.00	-15798.50	-207281.00	247029.00	-207281.00	247029.00	1.0855	2.0112	2.0112
130.0	1.4369	203723.00	236217.00	-190242.00	226722.00	-190242.00	226722.00	-1.9767	1.8458	1.8458
130.0	1.5966	272618.00	34163.30	-174287.00	207708.00	-174287.00	207708.00	-2.6451	1.6910	1.6910
130.0	1.7740	29699.20	-59731.40	-159406.00	189974.00	-159406.00	189974.00	-0.2882	1.5467	1.5467
130.0	1.9712	10429.90	-40750.10	-145575.00	173490.00	-145575.00	173490.00	-0.1012	1.4125	1.4125
130.0	2.1903	6579.37	-27215.70	-132761.00	158219.00	-132761.00	158219.00	-0.0638	1.2881	1.2881
130.0	2.4338	5111.18	-18581.80	-120923.00	144111.00	-120923.00	144111.00	-0.0496	1.1733	1.1733
130.0	2.7043	4186.76	-13187.70	-110014.00	131110.00	-110014.00	131110.00	-0.0406	1.0674	1.0674
130.0	3.0049	3598.28	-9341.69	-99985.20	119158.00	-99985.20	119158.00	-0.0349	0.9701	0.9701
140.0	0.0835	-141571.00	-673330.00	-554371.00	465174.00	-554371.00	465174.00	1.3736	5.3789	5.3789
140.0	0.0927	-141561.00	-644735.00	-549857.00	461386.00	-549857.00	461386.00	1.3735	5.3351	5.3351
140.0	0.1030	-140909.00	-625516.00	-544185.00	456627.00	-544185.00	456627.00	1.3672	5.2800	5.2800
140.0	0.1145	-139691.00	-614018.00	-537214.00	450778.00	-537214.00	450778.00	1.3554	5.2124	5.2124
140.0	0.1272	-137882.00	-607199.00	-528840.00	443751.00	-528840.00	443751.00	1.3378	5.1311	5.1311
140.0	0.1414	-136117.00	-607123.00	-518990.00	435486.00	-518990.00	435486.00	1.3207	5.0356	5.0356
140.0	0.1571	-133733.00	-608736.00	-507636.00	425959.00	-507636.00	425959.00	1.2976	4.9254	4.9254
140.0	0.1746	-132182.00	-615195.00	-494788.00	415179.00	-494788.00	415179.00	1.2825	4.8007	4.8007
140.0	0.1940	-129778.00	-620602.00	-480504.00	403192.00	-480504.00	403192.00	1.2592	4.6622	4.6622
140.0	0.2155	-126806.00	-627576.00	-464877.00	390079.00	-464877.00	390079.00	1.2304	4.5105	4.5105
140.0	0.2395	-127704.00	-639232.00	-448036.00	375949.00	-448036.00	375949.00	1.2391	4.3471	4.3471
140.0	0.2661	-124032.00	-648203.00	-430138.00	360930.00	-430138.00	360930.00	1.2034	4.1735	4.1735
140.0	0.2957	-117760.00	-649624.00	-411366.00	345179.00	-411366.00	345179.00	1.1426	3.9913	3.9913
140.0	0.3285	-123311.00	-655857.00	-391914.00	328856.00	-391914.00	328856.00	1.1964	3.8026	3.8026
140.0	0.3651	-139468.00	-681283.00	-371984.00	312133.00	-371984.00	312133.00	1.3532	3.6092	3.6092
140.0	0.4056	-142321.00	-714941.00	-351781.00	295181.00	-351781.00	295181.00	1.3809	3.4132	3.4132
140.0	0.4507	-116390.00	-729436.00	-331501.00	278163.00	-331501.00	278163.00	1.1293	3.2164	3.2164
140.0	0.5008	-89919.90	-714200.00	-311331.00	261239.00	-311331.00	261239.00	0.8725	3.0207	3.0207
140.0	0.5565	-132648.00	-688510.00	-291441.00	244549.00	-291441.00	244549.00	1.2870	2.8277	2.8277
140.0	0.6183	-274023.00	-676444.00	-271981.00	228220.00	-271981.00	228220.00	2.6587	2.6389	2.6389
140.0	0.6871	-428637.00	-661092.00	-253083.00	212362.00	-253083.00	212362.00	4.1589	2.4556	2.4556
140.0	0.7634	-527698.00	-625046.00	-234853.00	197066.00	-234853.00	197066.00	5.1201	2.2787	2.2787
140.0	0.8483	-579288.00	-570240.00	-217377.00	182402.00	-217377.00	182402.00	5.6206	2.1091	2.1091
140.0	0.9426	-530012.00	-453757.00	-200721.00	168425.00	-200721.00	168425.00	5.1425	1.9475	1.9475
140.0	1.0473	-387810.00	-302322.00	-184928.00	155173.00	-184928.00	155173.00	3.7628	1.7943	1.7943
140.0	1.1638	-259495.00	-172734.00	-170026.00	142669.00	-170026.00	142669.00	2.5178	1.6497	1.6497
140.0	1.2931	-173135.00	-69838.70	-156027.00	130923.00	-156027.00	130923.00	1.6799	1.5139	1.5139
140.0	1.4369	-64350.10	105896.00	-142930.00	119933.00	-142930.00	119933.00	0.6244	1.3868	1.3868
140.0	1.5966	247625.00	117852.00	-130721.00	109688.00	-130721.00	109688.00	-2.4026	1.2683	1.2683
140.0	1.7740	12905.60	-62734.90	-119377.00	100170.00	-119377.00	100170.00	-0.1252	1.1583	1.1583
140.0	1.9712	1620.31	-43723.20	-108870.00	91353.00	-108870.00	91353.00	-0.0157	1.0563	1.0563
140.0	2.1903	1513.12	-29674.00	-99164.50	83209.20	-99164.50	83209.20	-0.0147	0.9622	0.9622
140.0	2.4338	2746.96	-20406.10	-90221.90	75705.50	-90221.90	75705.50	-0.0267	0.8754	0.8754
140.0	2.7043	2871.95	-14652.70	-82001.20	68807.50	-82001.20	68807.50	-0.0279	0.7956	0.7956
140.0	3.0049	3322.73	-10423.60	-74459.50	62479.20	-74459.50	62479.20	-0.0322	0.7225	0.7225
150.0	0.0835	-97598.40	-465348.00	-407032.00	235001.00	-407032.00	235001.00	0.9470	3.9493	3.9493
150.0	0.0927	-99221.20	-431255.00	-400056.00	230973.00	-400056.00	230973.00	0.9627	3.8816	3.8816
150.0	0.1030	-100145.00	-407906.00	-392165.00	226418.00	-392165.00	226418.00	0.9717	3.8050	3.8050
150.0	0.1145	-100521.00	-393050.00	-383379.00	221345.00	-383379.00	221345.00	0.9753	3.7198	3.7198
150.0	0.1272	-100600.00	-384313.00	-373740.00	215780.00	-373740.00	215780.00	0.9761	3.6263	3.6263
150.0	0.1414	-100424.00	-379297.00	-363295.00	209749.00	-363295.00	209749.00	0.9744	3.5249	3.5249
150.0	0.1571	-100386.00	-379142.00	-352106.00	203290.00	-352106.00	203290.00	0.9740	3.4164	3.4164
150.0	0.1746	-99828.50	-379063.00	-340238.00	196438.00	-340238.00	196438.00	0.9686	3.3012	3.3012
150.0	0.1940	-99736.10	-382833.00	-327766.00	189237.00	-327766.00	189237.00	0.9677	3.1802	3.1802
150.0	0.2155	-99957.40	-385387.00	-314769.00	181733.00	-314769.00	181733.00	0.9699	3.0541	3.0541
150.0	0.2395	-97288.20	-387218.00	-301335.00	173977.00	-301335.00	173977.00	0.9440	2.9237	2.9237
150.0	0.2661	-102398.00	-396145.00	-287552.00	166019.00	-287552.00	166019.00	0.9935	2.7900	2.7900
150.0	0.2957	-102816.00	-405158.00	-273521.00	157918.00	-273521.00	157918.00	0.9976	2.6539	2.6539
150.0	0.3285	-93780.80	-403183.00	-259341.00	149731.00	-259341.00	149731.00	0.9099	2.5163	2.5163
150.0	0.3651	-102632.00	-405528.00	-245113.00	141517.00	-245113.00	141517.00	0.9958	2.3782	2.3782
150.0	0.4056	-135650.00	-432394.00	-230939.00	133333.00	-230939.00	133333.00	1.3162	2.2407	2.2407
150.0	0.4507	-153364.00	-471603.00	-216916.00	125237.00	-216916.00	125237.00	1.4880	2.1047	2.1047
150.0	0.5008	-123457.00	-491013.00	-203136.00	117281.00	-203136.00	117281.00	1.1979	1.9710	1.9710
150.0	0.5565	-88897.90	-475139.00	-189684.00	109515.00	-189684.00	109515.00	0.8625	1.8404	1.8404
150.0	0.6183	-152127.00	-449131.00	-176633.00	101979.00	-176633.00	101979.00	1.4760	1.7138	1.7138
150.0	0.6871	-323647.00	-436522.00	-164046.00	94712.70	-164046.00	94712.70	3.1402	1.5917	1.5917
150.0	0.7634	-486742.00	-425766.00	-151977.00	87744.10	-486742.00	-425766.00	4.7227	1.4746	4.7227
150.0	0.8483	-588716.00	-410152.00	-140463.00	81096.60	-588716.00	-410152.00	5.7121	1.3629	5.7121
150.0	0.9426	-591389.00	-358147.00	-129535.00	74787.30	-591389.00	-358147.00	5.7380	1.2568	5.7380
150.0	1.0473	-470334.00	-266112.00	-119209.00	68826.00	-470334.00	-266112.00	4.5635	1.1566	4.5635
150.0	1.1638	-331058.00	-170749.00	-109496.00	63217.90	-331058.00	-170749.00	3.2121	1.0624	3.2121
150.0	1.2931	-222223.00	-91463.10	-100395.00	57963.10	-222223.00	-91463.10	2.1561	0.9741	2.1561
150.0	1.4369	-149099.00	13978.10	-91897.50	53057.30	-149099.00	13978.10	1.4467	0.8916	1.4467
150.0	1.5966	133597.00	196587.00	-83991.30	48492.60	-83991.30	48492.60	-1.2962	0.8149	0.8149
150.0	1.7740	-16261.40	-56499.10	-76657.60	44258.50	-76657.60	44258.50	0.1578	0.7438	0.7438
150.0	1.9712	-13181.40	-40204.10	-69874.00	40342.00	-69874.00	40342.00	0.1279	0.6780	0.6780
150.0	2.1903	-7278.59	-27720.70	-63615.60	36728.70	-63615.60	36728.70	0.0706	0.6172	0.6172
150.0	2.4338	-1963.37	-19263.60	-57855.20	33402.90	-57855.20	33402.90	0.0190	0.5613	0.5613
150.0	2.7043	-10.69	-13944.60	-52564.60	30348.30	-52564.60	30348.30	0.0001	0.5100	0.5100
150.0	3.0049	1934.87	-10019.60	-47714.90	27548.30	-47714.90	27548.30	-0.0188	0.4630	0.4630
160.0	0.0835	-62254.10	-294128.00	-251425.00	91512.00	-251425.00	91512.00	0.6040	2.4395	2.4395
160.0	0.0927	-64479.90	-262675.00	-245285.00	89277.10	-245285.00	89277.10	0.6256	2.3799	2.3799
160.0	0.1030	-66100.50	-240262.00	-238872.00	86943.00	-238872.00	86943.00	0.6413	2.3177	2.3177
160.0	0.1145	-67339.30	-224701.00	-232204.00	84516.00	-232204.00	84516.00	0.6534	2.2530	2.2530
160.0	0.1272	-68355.70	-214430.00	-225298.00	82002.30	-225298.00	82002.30	0.6632	2.1860	2.1860
160.0	0.1414	-69202.10	-208245.00	-218160.00	79404.40	-218160.00	79404.40	0.6714	2.1167	2.1167
160.0	0.1571	-70078.20	-203903.00	-210800.00	76725.50	-210800.00	76725.50	0.6799	2.0453	2.0453
160.0	0.1746	-71419.80	-202042.00	-203221.00	73967.00	-203221.00	73967.00	0.6930	1.9718	1.9718
160.0	0.1940	-71712.50	-200644.00	-195434.00	71132.70	-195434.00	71132.70	0.6958	1.8962	1.8962
160.0	0.2155	-74091.00	-201456.00	-187453.00	68227.80	-187453.00	68227.80	0.7189	1.8188	1.8188
160.0	0.2395	-74355.00	-201039.00	-179300.00	65260.40	-179300.00	65260.40	0.7214	1.7397	1.7397
160.0	0.2661	-74578.70	-201552.00	-171004.00	62240.70	-171004.00	62240.70	0.7236	1.6592	1.6592
160.0	0.2957	-85966.70	-210060.00	-162603.00	59183.10	-162603.00	59183.10	0.8341	1.5777	1.5777
160.0	0.3285	-83737.40	-215462.00	-154142.00	56103.40	-154142.00	56103.40	0.8125	1.4956	1.4956
160.0	0.3651	-75664.90	-211856.00	-145669.00	53019.50	-145669.00	53019.50	0.7341	1.4134	1.4134
160.0	0.4056	-102916.00	-219470.00	-137237.00	49950.70	-137237.00	49950.70	0.9986	1.3316	1.3316
160.0	0.4507	-154630.00	-249836.00	-128900.00	46916.00	-128900.00	46916.00	1.5003	1.2507	1.2507
160.0	0.5008	-165748.00	-283616.00	-120709.00	43934.60	-120709.00	43934.60	1.6082	1.1712	1.1712
160.0	0.5565	-116014.00	-290837.00	-112711.00	41023.90	-112711.00	41023.90	1.1256	1.0936	1.0936
160.0	0.6183	-105035.00	-273055.00	-104952.00	38199.70	-104952.00	38199.70	1.0191	1.0183	1.0183
160.0	0.6871	-236476.00	-257485.00	-97468.20	35475.80	-236476.00	-257485.00	2.2944	0.9457	2.2944
160.0	0.7634	-431631.00	-253275.00	-90290.70	32863.40	-431631.00	-253275.00	4.1880	0.8761	4.1880
160.0	0.8483	-578823.00	-253659.00	-83443.40	30371.10	-578823.00	-253659.00	5.6161	0.8096	5.6161
160.0	0.9426	-625160.00	-236139.00	-76944.20	28005.60	-625160.00	-236139.00	6.0657	0.7466	6.0657
160.0	1.0473	-533101.00	-190178.00	-70803.70	25770.60	-533101.00	-190178.00	5.1725	0.6870	5.1725
160.0	1.1638	-390583.00	-131426.00	-65027.40	23668.20	-390583.00	-131426.00	3.7897	0.6309	3.7897
160.0	1.2931	-264838.00	-79754.50	-59615.30	21698.40	-264838.00	-79754.50	2.5696	0.5784	2.5696
160.0	1.4369	-180389.00	-20457.30	-54563.40	19859.60	-180389.00	-20457.30	1.7502	0.5294	1.7502
160.0	1.5966	-8398.37	214852.00	-49863.40	18148.90	-8398.37	214852.00	0.0815	0.4838	0.0815
160.0	1.7740	-48166.20	-42682.70	-45504.40	16562.40	-45504.40	16562.40	0.4673	0.4415	0.4415
160.0	1.9712	-29340.00	-30649.10	-41473.00	15095.10	-41473.00	15095.10	0.2847	0.4024	0.4024
160.0	2.1903	-17093.00	-21375.40	-37754.40	13741.60	-37754.40	13741.60	0.1658	0.3663	0.3663
160.0	2.4338	-7631.61	-15029.20	-34332.20	12496.00	-34332.20	12496.00	0.0740	0.3331	0.3331
160.0	2.7043	-3485.21	-10921.90	-31189.70	11352.20	-31189.70	11352.20	0.0338	0.3026	0.3026
160.0	3.0049	-111.68	-7945.90	-28309.50	10303.90	-28309.50	10303.90	0.0011	0.2747	0.2747
170.0	0.0835	-40878.70	-143795.00	-159936.00	28201.40	-159936.00	28201.40	0.3966	1.5518	1.5518
170.0	0.0927	-42729.10	-124134.00	-157149.00	27710.00	-157149.00	27710.00	0.4146	1.5248	1.5248
170.0	0.1030	-44209.70	-109906.00	-154111.00	27174.40	-154111.00	27174.40	0.4290	1.4953	1.4953
170.0	0.1145	-45518.90	-99824.80	-150798.00	26590.10	-150798.00	26590.10	0.4417	1.4631	1.4631
170.0	0.1272	-46753.00	-92823.20	-147192.00	25954.30	-147192.00	25954.30	0.4536	1.4282	1.4282
170.0	0.1414	-48090.10	-87837.80	-143280.00	25264.50	-143280.00	25264.50	0.4666	1.3902	1.3902
170.0	0.1571	-49867.10	-84256.20	-139060.00	24520.30	-139060.00	24520.30	0.4838	1.3492	1.3492
170.0	0.1746	-51009.80	-82098.00	-134534.00	23722.40	-134534.00	23722.40	0.4949	1.3053	1.3053
170.0	0.1940	-53348.80	-80256.80	-129721.00	22873.60	-129721.00	22873.60	0.5176	1.2586	1.2586
170.0	0.2155	-54333.30	-79372.50	-124643.00	21978.20	-124643.00	21978.20	0.5272	1.2094	1.2094
170.0	0.2395	-58847.90	-79295.00	-119336.00	21042.40	-119336.00	21042.40	0.5710	1.1579	1.1579
170.0	0.2661	-56929.80	-78245.70	-113840.00	20073.40	-113840.00	20073.40	0.5524	1.1045	1.1045
170.0	0.2957	-68435.90	-81262.20	-108204.00	19079.60	-108204.00	19079.60	0.6640	1.0499	1.0499
170.0	0.3285	-77510.90	-86658.20	-102478.00	18069.90	-102478.00	18069.90	0.7521	0.9943	0.9943
170.0	0.3651	-66118.70	-86263.30	-96713.40	17053.40	-96713.40	17053.40	0.6415	0.9384	0.9384
170.0	0.4056	-79634.30	-86771.20	-90961.20	16039.10	-90961.20	16039.10	0.7727	0.8826	0.8826
170.0	0.4507	-140017.00	-100004.00	-85269.30	15035.50	-140017.00	-100004.00	1.3585	0.8273	1.3585
170.0	0.5008	-183914.00	-121803.00	-79682.40	14050.40	-183914.00	-121803.00	1.7845	0.7731	1.7845
170.0	0.5565	-148691.00	-133789.00	-74238.90	13090.50	-148691.00	-133789.00	1.4427	0.7203	1.4427
170.0	0.6183	-101550.00	-128286.00	-68971.90	12161.80	-101550.00	-128286.00	0.9853	0.6692	0.9853
170.0	0.6871	-189456.00	-118347.00	-63908.90	11269.00	-189456.00	-118347.00	1.8382	0.6201	1.8382
170.0	0.7634	-388385.00	-115603.00	-59070.70	10415.90	-388385.00	-115603.00	3.7684	0.5731	3.7684
170.0	0.8483	-563722.00	-118475.00	-54472.70	9605.14	-563722.00	-118475.00	5.4696	0.5285	5.4696
170.0	0.9426	-639216.00	-114609.00	-50125.10	8838.54	-639216.00	-114609.00	6.2021	0.4863	6.2021
170.0	1.0473	-569760.00	-96945.00	-46033.10	8117.00	-569760.00	-96945.00	5.5282	0.4466	5.5282
170.0	1.1638	-429393.00	-70113.50	-42197.90	7440.74	-429393.00	-70113.50	4.1662	0.4094	4.1662
170.0	1.2931	-294803.00	-45185.00	-38617.30	6809.37	-294803.00	-45185.00	2.8604	0.3747	2.8604
170.0	1.4369	-197800.00	-18652.70	-35286.10	6221.99	-197800.00	-18652.70	1.9192	0.3424	1.9192
170.0	1.5966	-103927.00	154397.00	-32196.80	5677.24	-103927.00	154397.00	1.0084	0.3124	1.0084
